"Adams, Alma",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Budd, Ted",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Cramer, Kevin",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Sablan, Gregorio",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Chabot, Steve",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Wenstrup, Brad",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Beatty, Joyce",D,House,,,,,,,,,,,,,
"Jordan, Jim",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Latta, Robert E.",R,House,,,,,,,,,,,,,
"Johnson, Bill",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Gibbs, Bob",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Davidson, Warren",R,House,,,,,,,,,,,,,
"Kaptur, Marcy",D,House,,,,,,,,,,,,,
"Turner, Michael",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Fudge, Marcia L.",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Tiberi, Pat",R,House,,,,,,,,,,,,,
"Ryan, Tim",D,House,,,,,,,,,,,,,
"Joyce, David",R,House,,,,,,,,,,,,,
"Stivers, Steve",R,House,,,,,,,,,,,,,
"Renacci, Jim",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Bridenstine, Jim",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Mullin, Markwayne",R,House,,,,,,,,,,,,,
"Lucas, Frank",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Cole, Tom",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Russell, Steve",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Bonamici, Suzanne",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Walden, Greg",R,House,,,,,,,,,,,,,
"Blumenauer, Earl",D,House,,,,,,,,,,,,,
"DeFazio, Peter",D,House,,,,,,,,,,,,,
"Schrader, Kurt",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Brady, Robert",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Evans, Dwight",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Kelly, Mike",R,House,,,,,,,,,,,,,
"Perry, Scott",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Thompson, Glenn W.",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Costello, Ryan",R,House,,,,,,,,,,,,,
"Meehan, Pat",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Fitzpatrick, Brian",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Shuster, Bill",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Marino, Tom",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Barletta, Lou",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Rothfus, Keith",R,House,,,,,,,,,,,,,
"Boyle, Brendan",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Doyle, Mike",D,House,,,,,,,,,,,,,
"Dent, Charles W.",R,House,,,,,,,,,,,,,
"Smucker, Lloyd",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Cartwright, Matthew",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Murphy, Tim",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"González-Colón, Jenniffer",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Cicilline, David",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Langevin, Jim",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Sanford, Mark",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Wilson, Joe",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Duncan, Jeff",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Gowdy, Trey",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Norman, Ralph",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Clyburn, James E.",D,House,,,,,,,,,,,,,
"Rice, Tom",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Noem, Kristi",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Roe, Phil",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Duncan Jr., John J.",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Fleischmann, Chuck",R,House,,,,,,,,,,,,,
"DesJarlais, Scott",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Cooper, Jim",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Black, Diane",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Blackburn, Marsha",R,House,,,,,,,,,,,,,
"Kustoff, David",R,House,,,,,,,,,,,,,
"Cohen, Steve",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Gohmert, Louie",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Poe, Ted",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Johnson, Sam",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Ratcliffe, John",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Hensarling, Jeb",R,House,,,,,,,,,,,,,
"Barton, Joe",R,House,,,,,,,,,,,,,
"Culberson, John",R,House,,,,,,,,,,,,,
"Brady, Kevin",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Green, Al",D,House,,,,,,,,,,,,,
"McCaul, Michael T.",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Conaway, K. Michael",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Granger, Kay",R,House,,,,,,,,,,,,,
"Thornberry, Mac",R,House,,,,,,,,,,,,,
"Weber, Randy",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Gonzalez, Vicente",D,House,,,,,,,,,,,,,
"O'Rourke, Beto",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Flores, Bill",R,House,,,,,,,,,,,,,
"Jackson Lee, Sheila",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Arrington, Jodey",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Castro, Joaquin",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Smith, Lamar",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Olson, Pete",R,House,,,,,,,,,,,,,
"Hurd, Will",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Marchant, Kenny",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Williams, Roger",R,House,,,,,,,,,,,,,
"Burgess, Michael",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Farenthold, Blake",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Cuellar, Henry",D,House,,,,,,,,,,,,,
"Green, Gene",D,House,,,,,,,,,,,,,
"Johnson, Eddie Bernice",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Carter, John",R,House,,,,,,,,,,,,,
"Sessions, Pete",R,House,,,,,,,,,,,,,
"Veasey, Marc",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Vela, Filemon",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Doggett, Lloyd",D,House,,,,,,,,,,,,,
"Babin, Brian",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Bishop, Rob",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Stewart, Chris",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Chaffetz, Jason -- Vacancy",R,House,,,,,,,,,,,,,
"Love, Mia",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Welch, Peter",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Plaskett, Stacey",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Wittman, Robert J.",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Taylor, Scott",R,House,,,,,,,,,,,,,
"Scott, Robert C.",D,House,,,,,,,,,,,,,
"McEachin, A. Donald",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Garrett, Thomas",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Goodlatte, Bob",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Brat, Dave",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Beyer, Don",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Griffith, Morgan",R,House,,,,,,,,,,,,,
"Comstock, Barbara",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Connolly, Gerald E. "Gerry"""onnoll",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"DelBene, Suzan",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Larsen, Rick",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Herrera Beutler, Jaime",R,House,,,,,,,,,,,,,
"Newhouse, Dan",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"McMorris Rodgers, Cathy",R,House,,,,,,,,,,,,,
"Kilmer, Derek",D,House,,,,,,,,,,,,,
"Jayapal, Pramila",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Reichert, David G.",R,House,,,,,,,,,,,,,
"Smith, Adam",D,House,,,,,,,,,,,,,
"Heck, Denny",D,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"McKinley, David",R,House,,,,,,,,,,,,,
"Mooney, Alex",R,House,,,,,,,,,,,,,
"Jenkins, Evan",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
Name,Party,House,,,,,,,,,,,,,
"Ryan, Paul D.",R,House,,,,,,,,,,,,,
"Pocan, Mark",D,House,,,,,,,,,,,,,
"Kind, Ron",D,House,,,,,,,,,,,,,
"Moore, Gwen",D,House,,,,,,,,,,,,,
"Sensenbrenner, F. James",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Grothman, Glenn",R,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
,,House,,,,,,,,,,,,,
"Duffy, Sean P.",R,House,,,,,,,,,,,,,
"Abraham, Ralph",R,Senate,,,,,,,,,,,,,
"Adams, Alma",D,Senate,,,,,,,,,,,,,
"Aderholt, Robert B",R,Senate,,,,,,,,,,,,,
"Aguilar, Pete",D,Senate,,,,,,,,,,,,,
"Alexander, Lamar",R,Senate,,,,,,,,,,,,,
"Allen, Richard W",R,Senate,,,,,,,,,,,,,
"Amash, Justin",R,Senate,,,,,,,,,,,,,
"Amodei, Mark",R,Senate,,,,,,,,,,,,,
"Ashford, Brad",D,Senate,,,,,,,,,,,,,
"Ayotte, Kelly",R,Senate,,,,,,,,,,,,,
"Babin, Brian",R,Senate,,,,,,,,,,,,,
"Baldwin, Tammy",D,Senate,,,,,,,,,,,,,
"Barletta, Lou",R,Senate,,,,,,,,,,,,,
"Barr, Andy",R,Senate,,,,,,,,,,,,,
"Barrasso, John A",R,Senate,,,,,,,,,,,,,
"Barton, Joe",R,Senate,,,,,,,,,,,,,
"Bass, Karen",D,Senate,,,,,,,,,,,,,
"Beatty, Joyce",D,Senate,,,,,,,,,,,,,
"Becerra, Xavier",D,Senate,,,,,,,,,,,,,
"Benishek, Dan",R,Senate,,,,,,,,,,,,,
"Bennet, Michael F",D,Senate,,,,,,,,,,,,,
"Bera, Ami",D,Senate,,,,,,,,,,,,,
"Beutler, Jaime Herrera",R,Senate,,,,,,,,,,,,,
"Beyer, Don",D,Senate,,,,,,,,,,,,,
"Bilirakis, Gus",R,Senate,,,,,,,,,,,,,
"Bishop, Mike",R,Senate,,,,,,,,,,,,,
"Bishop, Rob",R,Senate,,,,,,,,,,,,,
"Bishop, Sanford",D,Senate,,,,,,,,,,,,,
"Black, Diane",R,Senate,,,,,,,,,,,,,
"Blackburn, Marsha",R,Senate,,,,,,,,,,,,,
"Blum, Rod",R,Senate,,,,,,,,,,,,,
"Blumenauer, Earl",D,Senate,,,,,,,,,,,,,
"Blumenthal, Richard",D,Senate,,,,,,,,,,,,,
"Blunt, Roy",R,Senate,,,,,,,,,,,,,
"Bonamici, Suzanne",D,Senate,,,,,,,,,,,,,
"Booker, Cory",D,Senate,,,,,,,,,,,,,
"Boozman, John",R,Senate,,,,,,,,,,,,,
"Bordallo, Madeleine Z",D,Senate,,,,,,,,,,,,,
"Bost, Mike",R,Senate,,,,,,,,,,,,,
"Boustany, Charles Jr",R,Senate,,,,,,,,,,,,,
"Boxer, Barbara",D,Senate,,,,,,,,,,,,,
"Boyle, Brendan",D,Senate,,,,,,,,,,,,,
"Brady, Kevin",R,Senate,,,,,,,,,,,,,
"Brady, Robert A",D,Senate,,,,,,,,,,,,,
"Brat, Dave",R,Senate,,,,,,,,,,,,,
"Bridenstine, James",R,Senate,,,,,,,,,,,,,
"Brooks, Mo",R,Senate,,,,,,,,,,,,,
"Brooks, Susan",R,Senate,,,,,,,,,,,,,
"Brown, Corrine",D,Senate,,,,,,,,,,,,,
"Brown, Sherrod",D,Senate,,,,,,,,,,,,,
"Brownley, Julia",D,Senate,,,,,,,,,,,,,
"Buchanan, Vernon",R,Senate,,,,,,,,,,,,,
"Buck, Kenneth R",R,Senate,,,,,,,,,,,,,
"Bucshon, Larry",R,Senate,,,,,,,,,,,,,
"Burgess, Michael",R,Senate,,,,,,,,,,,,,
"Burr, Richard",R,Senate,,,,,,,,,,,,,
"Bustos, Cheri",D,Senate,,,,,,,,,,,,,
"Butterfield, G K",D,Senate,,,,,,,,,,,,,
"Byrne, Bradley",R,Senate,,,,,,,,,,,,,
"Calvert, Ken",R,Senate,,,,,,,,,,,,,
"Cantwell, Maria",D,Senate,,,,,,,,,,,,,
"Capito, Shelley Moore",R,Senate,,,,,,,,,,,,,
"Capps, Lois",D,Senate,,,,,,,,,,,,,
"Capuano, Michael E",D,Senate,,,,,,,,,,,,,
"Cardenas, Tony",D,Senate,,,,,,,,,,,,,
"Cardin, Ben",D,Senate,,,,,,,,,,,,,
"Carney, John",D,Senate,,,,,,,,,,,,,
"Carper, Tom",D,Senate,,,,,,,,,,,,,
"Carson, Andre",D,Senate,,,,,,,,,,,,,
"Carter, Buddy",R,Senate,,,,,,,,,,,,,
"Carter, John",R,Senate,,,,,,,,,,,,,
"Cartwright, Matt",D,Senate,,,,,,,,,,,,,
"Casey, Bob",D,Senate,,,,,,,,,,,,,
"Cassidy, Bill",R,Senate,,,,,,,,,,,,,
"Castor, Kathy",D,Senate,,,,,,,,,,,,,
"Castro, Joaquin",D,Senate,,,,,,,,,,,,,
"Chabot, Steve",R,Senate,,,,,,,,,,,,,
"Chaffetz, Jason",R,Senate,,,,,,,,,,,,,
"Chu, Judy",D,Senate,,,,,,,,,,,,,
"Cicilline, David",D,Senate,,,,,,,,,,,,,
"Clark, Katherine",D,Senate,,,,,,,,,,,,,
"Clarke, Yvette D",D,Senate,,,,,,,,,,,,,
"Clawson, Curt",R,Senate,,,,,,,,,,,,,
"Clay, William L Jr",D,Senate,,,,,,,,,,,,,
"Cleaver, Emanuel",D,Senate,,,,,,,,,,,,,
"Clyburn, James E",D,Senate,,,,,,,,,,,,,
"Coats, Dan",R,Senate,,,,,,,,,,,,,
"Cochran, Thad",R,Senate,,,,,,,,,,,,,
"Coffman, Mike",R,Senate,,,,,,,,,,,,,
"Cohen, Steve",D,Senate,,,,,,,,,,,,,
"Cole, Tom",R,Senate,,,,,,,,,,,,,
"Coleman, Bonnie",D,Senate,,,,,,,,,,,,,
"Collins, Chris",R,Senate,,,,,,,,,,,,,
"Collins, Doug",R,Senate,,,,,,,,,,,,,
"Collins, Susan M",R,Senate,,,,,,,,,,,,,
"Comstock, Barbara",R,Senate,,,,,,,,,,,,,
"Conaway, Mike",R,Senate,,,,,,,,,,,,,
"Connolly, Gerry",D,Senate,,,,,,,,,,,,,
"Conyers, John Jr",D,Senate,,,,,,,,,,,,,
"Cook, Paul",R,Senate,,,,,,,,,,,,,
"Coons, Chris",D,Senate,,,,,,,,,,,,,
"Cooper, Jim",D,Senate,,,,,,,,,,,,,
"Corker, Bob",R,Senate,,,,,,,,,,,,,
"Cornyn, John",R,Senate,,,,,,,,,,,,,
"Costa, Jim",D,Senate,,,,,,,,,,,,,
"Costello, Ryan",R,Senate,,,,,,,,,,,,,
"Cotton, Tom",R,Senate,,,,,,,,,,,,,
"Courtney, Joe",D,Senate,,,,,,,,,,,,,
"Cramer, Kevin",R,Senate,,,,,,,,,,,,,
"Crapo, Mike",R,Senate,,,,,,,,,,,,,
"Crawford, Rick",R,Senate,,,,,,,,,,,,,
"Crenshaw, Ander",R,Senate,,,,,,,,,,,,,
"Crowley, Joseph",D,Senate,,,,,,,,,,,,,
"Cruz, Ted",R,Senate,,,,,,,,,,,,,
"Cuellar, Henry",D,Senate,,,,,,,,,,,,,
"Culberson, John",R,Senate,,,,,,,,,,,,,
"Cummings, Elijah E",D,Senate,,,,,,,,,,,,,
"Curbelo, Carlos",R,Senate,,,,,,,,,,,,,
"Daines, Steven",R,Senate,,,,,,,,,,,,,
"Davidson, Warren",R,Senate,,,,,,,,,,,,,
"Davis, Danny K",D,Senate,,,,,,,,,,,,,
"Davis, Rodney",R,Senate,,,,,,,,,,,,,
"Davis, Susan A",D,Senate,,,,,,,,,,,,,
"DeFazio, Peter",D,Senate,,,,,,,,,,,,,
"DeGette, Diana",D,Senate,,,,,,,,,,,,,
"Delaney, John K",D,Senate,,,,,,,,,,,,,
"DeLauro, Rosa L",D,Senate,,,,,,,,,,,,,
"DelBene, Suzan",D,Senate,,,,,,,,,,,,,
"Denham, Jeff",R,Senate,,,,,,,,,,,,,
"Dent, Charlie",R,Senate,,,,,,,,,,,,,
"DeSantis, Ron",R,Senate,,,,,,,,,,,,,
"Desaulnier, Mark",D,Senate,,,,,,,,,,,,,
"Desjarlais, Scott",R,Senate,,,,,,,,,,,,,
"Deutch, Ted",D,Senate,,,,,,,,,,,,,
"Diaz-Balart, Mario",R,Senate,,,,,,,,,,,,,
"Dingell, Debbie",D,Senate,,,,,,,,,,,,,
"Doggett, Lloyd",D,Senate,,,,,,,,,,,,,
"Dold, Bob",R,Senate,,,,,,,,,,,,,
"Donnelly, Joe",D,Senate,,,,,,,,,,,,,
"Donovan, Dan",R,Senate,,,,,,,,,,,,,
"Doyle, Mike",D,Senate,,,,,,,,,,,,,
"Duckworth, Tammy",D,Senate,,,,,,,,,,,,,
"Duffy, Sean P",R,Senate,,,,,,,,,,,,,
"Duncan, Jeff",R,Senate,,,,,,,,,,,,,
"Duncan, John J Jr",R,Senate,,,,,,,,,,,,,
"Durbin, Dick",D,Senate,,,,,,,,,,,,,
"Edwards, Donna",D,Senate,,,,,,,,,,,,,
"Ellison, Keith",D,Senate,,,,,,,,,,,,,
"Ellmers, Renee",R,Senate,,,,,,,,,,,,,
"Emmer, Tom",R,Senate,,,,,,,,,,,,,
"Engel, Eliot L",D,Senate,,,,,,,,,,,,,
"Enzi, Mike",R,Senate,,,,,,,,,,,,,
"Ernst, Joni",R,Senate,,,,,,,,,,,,,
"Eshoo, Anna",D,Senate,,,,,,,,,,,,,
"Esty, Elizabeth",D,Senate,,,,,,,,,,,,,
"Farenthold, Blake",R,Senate,,,,,,,,,,,,,
"Farr, Sam",D,Senate,,,,,,,,,,,,,
"Fattah, Chaka",D,Senate,,,,,,,,,,,,,
"Feinstein, Dianne",D,Senate,,,,,,,,,,,,,
"Fincher, Steve",R,Senate,,,,,,,,,,,,,
"Fischer, Deb",R,Senate,,,,,,,,,,,,,
"Fitzpatrick, Michael G",R,Senate,,,,,,,,,,,,,
"Flake, Jeff",R,Senate,,,,,,,,,,,,,
"Fleischmann, Chuck",R,Senate,,,,,,,,,,,,,
"Fleming, John",R,Senate,,,,,,,,,,,,,
"Flores, Bill",R,Senate,,,,,,,,,,,,,
"Forbes, Randy",R,Senate,,,,,,,,,,,,,
"Fortenberry, Jeff",R,Senate,,,,,,,,,,,,,
"Foster, Bill",D,Senate,,,,,,,,,,,,,
"Foxx, Virginia",R,Senate,,,,,,,,,,,,,
"Frankel, Lois J",D,Senate,,,,,,,,,,,,,
"Franken, Al",D,Senate,,,,,,,,,,,,,
"Franks, Trent",R,Senate,,,,,,,,,,,,,
"Frelinghuysen, Rodney",R,Senate,,,,,,,,,,,,,
"Fudge, Marcia L",D,Senate,,,,,,,,,,,,,
"Gabbard, Tulsi",D,Senate,,,,,,,,,,,,,
"Gallego, Ruben",D,Senate,,,,,,,,,,,,,
"Garamendi, John",D,Senate,,,,,,,,,,,,,
"Gardner, Cory",R,Senate,,,,,,,,,,,,,
"Garrett, Scott",R,Senate,,,,,,,,,,,,,
"Gibbs, Bob",R,Senate,,,,,,,,,,,,,
"Gibson, Chris",R,Senate,,,,,,,,,,,,,
"Gillibrand, Kirsten",D,Senate,,,,,,,,,,,,,
"Gohmert, Louis B Jr",R,Senate,,,,,,,,,,,,,
"Goodlatte, Bob",R,Senate,,,,,,,,,,,,,
"Gosar, Paul",R,Senate,,,,,,,,,,,,,
"Gowdy, Trey",R,Senate,,,,,,,,,,,,,
"Graham, Gwen",D,Senate,,,,,,,,,,,,,
"Graham, Lindsey",R,Senate,,,,,,,,,,,,,
"Granger, Kay",R,Senate,,,,,,,,,,,,,
"Grassley, Chuck",R,Senate,,,,,,,,,,,,,
"Graves, Garret",R,Senate,,,,,,,,,,,,,
"Graves, Sam",R,Senate,,,,,,,,,,,,,
"Graves, Tom",R,Senate,,,,,,,,,,,,,
"Grayson, Alan",D,Senate,,,,,,,,,,,,,
"Green, Al",D,Senate,,,,,,,,,,,,,
"Green, Gene",D,Senate,,,,,,,,,,,,,
"Griffith, Morgan",R,Senate,,,,,,,,,,,,,
"Grijalva, Raul M",D,Senate,,,,,,,,,,,,,
"Grisham, Michelle Lujan",D,Senate,,,,,,,,,,,,,
"Grothman, Glenn S",R,Senate,,,,,,,,,,,,,
"Guinta, Frank",R,Senate,,,,,,,,,,,,,
"Guthrie, Brett",R,Senate,,,,,,,,,,,,,
"Gutierrez, Luis V",D,Senate,,,,,,,,,,,,,
"Hahn, Janice",D,Senate,,,,,,,,,,,,,
"Hanabusa, Colleen",D,Senate,,,,,,,,,,,,,
"Hanna, Richard",R,Senate,,,,,,,,,,,,,
"Hardy, Cresent",R,Senate,,,,,,,,,,,,,
"Harper, Gregg",R,Senate,,,,,,,,,,,,,
"Harris, Andy",R,Senate,,,,,,,,,,,,,
"Hartzler, Vicky",R,Senate,,,,,,,,,,,,,
"Hastings, Alcee L",D,Senate,,,,,,,,,,,,,
"Hatch, Orrin G",R,Senate,,,,,,,,,,,,,
"Heck, Dennis",D,Senate,,,,,,,,,,,,,
"Heck, Joe",R,Senate,,,,,,,,,,,,,
"Heinrich, Martin",D,Senate,,,,,,,,,,,,,
"Heitkamp, Heidi",D,Senate,,,,,,,,,,,,,
"Heller, Dean",R,Senate,,,,,,,,,,,,,
"Hensarling, Jeb",R,Senate,,,,,,,,,,,,,
"Hice, Jody B",R,Senate,,,,,,,,,,,,,
"Higgins, Brian M",D,Senate,,,,,,,,,,,,,
"Hill, French",R,Senate,,,,,,,,,,,,,
"Himes, Jim",D,Senate,,,,,,,,,,,,,
"Hinojosa, Ruben",D,Senate,,,,,,,,,,,,,
"Hirono, Mazie K",D,Senate,,,,,,,,,,,,,
"Hoeven, John",R,Senate,,,,,,,,,,,,,
"Holding, George",R,Senate,,,,,,,,,,,,,
"Honda, Mike",D,Senate,,,,,,,,,,,,,
"Hoyer, Steny H",D,Senate,,,,,,,,,,,,,
"Hudson, Richard",R,Senate,,,,,,,,,,,,,
"Huelskamp, Tim",R,Senate,,,,,,,,,,,,,
"Huffman, Jared",D,Senate,,,,,,,,,,,,,
"Huizenga, Bill",R,Senate,,,,,,,,,,,,,
"Hultgren, Randy",R,Senate,,,,,,,,,,,,,
"Hunter, Duncan D",R,Senate,,,,,,,,,,,,,
"Hurd, Will",R,Senate,,,,,,,,,,,,,
"Hurt, Robert",R,Senate,,,,,,,,,,,,,
"Inhofe, James M",R,Senate,,,,,,,,,,,,,
"Isakson, Johnny",R,Senate,,,,,,,,,,,,,
"Israel, Steve",D,Senate,,,,,,,,,,,,,
"Issa, Darrell",R,Senate,,,,,,,,,,,,,
"Jackson Lee, Sheila",D,Senate,,,,,,,,,,,,,
"Jeffries, Hakeem",D,Senate,,,,,,,,,,,,,
"Jenkins, Evan",R,Senate,,,,,,,,,,,,,
"Jenkins, Lynn",R,Senate,,,,,,,,,,,,,
"Johnson, Bill",R,Senate,,,,,,,,,,,,,
"Johnson, Eddie Bernice",D,Senate,,,,,,,,,,,,,
"Johnson, Hank",D,Senate,,,,,,,,,,,,,
"Johnson, Ron",R,Senate,,,,,,,,,,,,,
"Johnson, Sam",R,Senate,,,,,,,,,,,,,
"Jolly, David",R,Senate,,,,,,,,,,,,,
"Jones, Walter B Jr",R,Senate,,,,,,,,,,,,,
"Jordan, Jim",R,Senate,,,,,,,,,,,,,
